created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,text,favorited_by,scopes,display_text_width,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-02-19T16:45:16Z,1495077033201873e3,1495077033201872904,"It’s not within the realm of political commentary, &amp; it’s not just me. He regularly targets people that do not have access to resources for protection. Once he gets to fantasizing about “booty calls” of women on national TV I cease to see the political value outside of incitement",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1495075757462376400,1495075757462376450,138203134,138203134,AOC,,,,NA,FALSE,NA,NA,,,4009,47990,FALSE,FALSE,NA,en,,"It’s not within the realm of political commentary, &amp; it’s not just me. He regularly targets people that do not have access to resources for protection. Once he gets to fantasizing about “booty calls” of women on national TV I cease to see the political value outside of incitement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-19T16:40:12Z,1495075757462376400,1495075757462376450,"I genuinely want to know why Tucker Carlson is allowed/paid to engage in clear, targeted, libelous harassment that endangers people &amp;drives so many violent threats that ppl have to fundraise for their own safety.

Why should they have to pay for his harassment? Make it make sense",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,14289,108720,FALSE,FALSE,NA,en,,"I genuinely want to know why Tucker Carlson is allowed/paid to engage in clear, targeted, libelous harassment that endangers people &amp;drives so many violent threats that ppl have to fundraise for their own safety.

Why should they have to pay for his harassment? Make it make sense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-19T16:25:18Z,1495072008698171400,1495072008698171395,"Because:
a) they prev. wouldn’t vote to limit their own enrichment &amp;

b) they score political points by voting down COLA, housing, &amp;/or work deductions. Except paying 2 rents for a job isn’t normal so they end up trading as a workaround

The good news: public pressure is working! https://t.co/x8i7itWBcY",FALSE,288,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1495055323832492e3,1495055323832492040,,,820,7176,FALSE,FALSE,FALSE,en,,"Because:
a) they prev. wouldn’t vote to limit their own enrichment &amp;

b) they score political points by voting down COLA, housing, &amp;/or work deductions. Except paying 2 rents for a job isn’t normal so they end up trading as a workaround

The good news: public pressure is working! https://t.co/x8i7itWBcY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-19T01:44:39Z,1494850385231687700,1494850385231687682,"Any man that talks like this will treat any woman like this.

Doesn’t matter if you’re Republican, Democrat, or neither, this is clearly not a safe person to leave alone w/ women.

Once again, the existence of a wife or daughters doesn’t make a man good. And this one is basura 🚮",FALSE,279,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1494848224338796500,1494848224338796546,138203134,138203134,AOC,,,,NA,FALSE,NA,NA,,,4576,60387,FALSE,FALSE,NA,en,,"Any man that talks like this will treat any woman like this.

Doesn’t matter if you’re Republican, Democrat, or neither, this is clearly not a safe person to leave alone w/ women.

Once again, the existence of a wife or daughters doesn’t make a man good. And this one is basura 🚮",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-19T01:36:04Z,1494848224338796500,1494848224338796546,"Remember when the right wing had a meltdown when I suggested they exhibit obsessive impulses around young women?

Well now Tucker Carlson is wishing for… this on national TV.

You’re a creep bro. If you’re this easy w/ sexual harassment on air, how are you treating your staff? https://t.co/RFbOIRSmxQ",FALSE,277,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1494843019979231200,1494843019979231236,,,8825,73425,FALSE,FALSE,FALSE,en,,"Remember when the right wing had a meltdown when I suggested they exhibit obsessive impulses around young women?

Well now Tucker Carlson is wishing for… this on national TV.

You’re a creep bro. If you’re this easy w/ sexual harassment on air, how are you treating your staff? https://t.co/RFbOIRSmxQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-19T01:26:20Z,1494845773984452600,1494845773984452612,This is the type of stuff you say when your name starts with a P and ends with dejo https://t.co/92chHFQUN7,FALSE,83,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1494841185306693600,1494841185306693632,,,14869,154418,FALSE,FALSE,FALSE,en,,This is the type of stuff you say when your name starts with a P and ends with dejo https://t.co/92chHFQUN7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T22:20:16Z,1494798950171353e3,1494798950171353101,@CoriBush 💯 💯 💯,FALSE,15,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1494761047391195100,1494761047391195136,4696552878,4696552878,CoriBush,,,,NA,FALSE,NA,NA,,,99,2236,FALSE,FALSE,NA,qme,,@CoriBush 💯 💯 💯,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T22:20:08Z,1494798918231769e3,1494798918231769099,"RT @CoriBush: In case you hadn’t caught on by now, every time there’s a media push blaming progressives, there’s something conservative Dem…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1494636295204835300,1494636295204835329,,,3028,0,FALSE,FALSE,NA,en,,"RT @CoriBush: In case you hadn’t caught on by now, every time there’s a media push blaming progressives, there’s something conservative Dem…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T19:05:25Z,1494749916006166500,1494749916006166542,"Truly wild how these folks called the shots &amp; got their desired nominees, agenda, priorities, legislative order, and excluded us from participating in campaigns yet find no shortage of ppl willing to write as their uncritical stenographers. This is how capital &amp; power works folks",FALSE,288,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1494741612055904300,1494741612055904258,138203134,138203134,AOC,,,,NA,FALSE,NA,NA,,,722,6961,FALSE,FALSE,NA,en,,"Truly wild how these folks called the shots &amp; got their desired nominees, agenda, priorities, legislative order, and excluded us from participating in campaigns yet find no shortage of ppl willing to write as their uncritical stenographers. This is how capital &amp; power works folks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T18:32:25Z,1494741612055904300,1494741612055904258,"Here’s what’s really going on: those mods signed a letter in Aug holding the entire party agenda hostage demanding BBB NOT pass w/BIF, sinking Biden’s plan.

Now CTC expired &amp;they don’t know how to accept responsibility so are lazily blaming the same folks they always do.The end. https://t.co/J7j1uiW15r",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1494665566845644800,1494665566845644803,,,1772,11866,FALSE,FALSE,FALSE,en,,"Here’s what’s really going on: those mods signed a letter in Aug holding the entire party agenda hostage demanding BBB NOT pass w/BIF, sinking Biden’s plan.

Now CTC expired &amp;they don’t know how to accept responsibility so are lazily blaming the same folks they always do.The end. https://t.co/J7j1uiW15r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T17:27:51Z,1494725361078263800,1494725361078263809,"RT @AOC: If you haven’t gotten your Girl Scout cookies this year (or would like more), please consider getting some from Troop 6000. 

Orde…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,699,0,FALSE,FALSE,NA,en,,"RT @AOC: If you haven’t gotten your Girl Scout cookies this year (or would like more), please consider getting some from Troop 6000. 

Orde…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T17:26:46Z,1494725089375441e3,1494725089375440903,"If you haven’t gotten your Girl Scout cookies this year (or would like more), please consider getting some from Troop 6000. 

Ordering them here will help expand the Troop to more shelters &amp; bring the scouting experience to girls experiencing homelessness:
https://t.co/c9jUhP5n5M",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1494724116414406700,1494724116414406658,138203134,138203134,AOC,,,,NA,FALSE,NA,NA,,,699,3027,FALSE,FALSE,FALSE,en,,"If you haven’t gotten your Girl Scout cookies this year (or would like more), please consider getting some from Troop 6000. 

Ordering them here will help expand the Troop to more shelters &amp; bring the scouting experience to girls experiencing homelessness:
https://t.co/c9jUhP5n5M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T17:22:54Z,1494724116414406700,1494724116414406658,"In good news: 5 years ago, our community came together to establish #Troop6000, the first Girl Scout troop founded by+for girls experiencing homelessness.

Last night Hailey V. made history as our country’s 1st-ever Gold Award recipient from Troop 6000.

We are so proud of her.💞 https://t.co/USlWDGXHMZ",FALSE,279,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1494708263471956e3,1494708263471955971,,,719,8024,FALSE,FALSE,FALSE,en,,"In good news: 5 years ago, our community came together to establish #Troop6000, the first Girl Scout troop founded by+for girls experiencing homelessness.

Last night Hailey V. made history as our country’s 1st-ever Gold Award recipient from Troop 6000.

We are so proud of her.💞 https://t.co/USlWDGXHMZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T00:40:37Z,1494471882460082200,1494471882460082183,"Meanwhile the press talks about it like it’s some beltway drama without ever showing the people who are sleeping in bubble jackets with no heat or the kids going hungry waiting for some guy in a yacht to decide if they are fully human or not. It’s just shameful, all of it",FALSE,272,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1494470469906485200,1494470469906485251,138203134,138203134,AOC,,,,NA,FALSE,NA,NA,,,3727,30539,FALSE,FALSE,NA,en,,"Meanwhile the press talks about it like it’s some beltway drama without ever showing the people who are sleeping in bubble jackets with no heat or the kids going hungry waiting for some guy in a yacht to decide if they are fully human or not. It’s just shameful, all of it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T00:35:00Z,1494470469906485200,1494470469906485251,"One US Senator “heard stories” about people allegedly using the Child Tax Credit “for drugs” without any evidence or data to back it up.

He then used that as justification to nuke the entire national program, causing millions of kids to fall into poverty in weeks. Horrifying https://t.co/kOyuFp6ig4",FALSE,276,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1494442131460706300,1494442131460706308,,,9336,46901,FALSE,FALSE,FALSE,en,,"One US Senator “heard stories” about people allegedly using the Child Tax Credit “for drugs” without any evidence or data to back it up.

He then used that as justification to nuke the entire national program, causing millions of kids to fall into poverty in weeks. Horrifying https://t.co/kOyuFp6ig4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18T00:21:54Z,1494467173171044400,1494467173171044355,"RT @JStein_WaPo: 🚨🚨🚨Columbia research: ""The monthly child poverty rate increased from 12.1 percent in December 2021 to 17 percent in Januar…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,3110,0,FALSE,FALSE,NA,en,,"RT @JStein_WaPo: 🚨🚨🚨Columbia research: ""The monthly child poverty rate increased from 12.1 percent in December 2021 to 17 percent in Januar…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-17T19:46:01Z,1494397743879663600,1494397743879663622,"Child tax credit expired Dec 31st and it was many people’s lifeline to feed and clothe their kids. Politicians let it expire overnight with a shrug, but now want to feed into the sensationalism around crime acting like shoplifting has nothing to do with their actions. Wild.",FALSE,274,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1494396057022775300,1494396057022775302,138203134,138203134,AOC,,,,NA,FALSE,NA,NA,,,1686,15613,FALSE,FALSE,NA,en,,"Child tax credit expired Dec 31st and it was many people’s lifeline to feed and clothe their kids. Politicians let it expire overnight with a shrug, but now want to feed into the sensationalism around crime acting like shoplifting has nothing to do with their actions. Wild.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-17T19:39:19Z,1494396057022775300,1494396057022775302,"When I talk about violent conditions, this is what I mean.

But hey, it’s much easier to frame people who steal baby formula and medicine as monsters to be jailed than acknowledge our politics and economic priorities create conditions where people steal baby formula to survive. https://t.co/u5BU8S8nVH",FALSE,278,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1494125354612523e3,1494125354612523010,,,5873,37472,FALSE,FALSE,FALSE,en,,"When I talk about violent conditions, this is what I mean.

But hey, it’s much easier to frame people who steal baby formula and medicine as monsters to be jailed than acknowledge our politics and economic priorities create conditions where people steal baby formula to survive. https://t.co/u5BU8S8nVH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-17T19:23:40Z,1494392119775182800,1494392119775182861,"Ever wonder how to get on the ballot and run in NY?

Well, we’re here to teach you and set you up for practice! Our first online petition training is TONIGHT at 6:30.

Join us &amp; sign up for an in-person shift! You’ll make some great friends with shared values along the way :) https://t.co/kUL3hIOqgB",FALSE,280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1494371534454104e3,1494371534454104070,,,285,1990,FALSE,FALSE,FALSE,en,,"Ever wonder how to get on the ballot and run in NY?

Well, we’re here to teach you and set you up for practice! Our first online petition training is TONIGHT at 6:30.

Join us &amp; sign up for an in-person shift! You’ll make some great friends with shared values along the way :) https://t.co/kUL3hIOqgB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-17T19:00:17Z,1494386235783196700,1494386235783196672,"RT @LaurenKGurley: Scoop: At a mandatory anti-union meeting today in NYC, an Amazon union buster told warehouse workers  they could see the…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,4569,0,FALSE,FALSE,NA,en,,"RT @LaurenKGurley: Scoop: At a mandatory anti-union meeting today in NYC, an Amazon union buster told warehouse workers  they could see the…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-16T00:12:00Z,1493739905926635500,1493739905926635526,"RT @ZeeshanAleem: .@AOC pulls off the impossible: an actually interesting and revealing politician interview. 

Regardless of where you sta…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,312,0,FALSE,FALSE,NA,en,,"RT @ZeeshanAleem: .@AOC pulls off the impossible: an actually interesting and revealing politician interview. 

Regardless of where you sta…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15T22:25:03Z,1493712991384182800,1493712991384182791,"RT @RepAOC: Join our town hall TONIGHT at 5:30 pm ET!

We’ll be discussing what redistricting means for The Bronx and Queens, and provide u…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,115,0,FALSE,FALSE,NA,en,,"RT @RepAOC: Join our town hall TONIGHT at 5:30 pm ET!

We’ll be discussing what redistricting means for The Bronx and Queens, and provide u…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15T22:00:34Z,1493706830433898500,1493706830433898501,"Fox News analysts already reaping the benefits of banning books, I see https://t.co/zFRBULnb0r",FALSE,70,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1493704292317999e3,1493704292317999106,,,3132,30927,FALSE,FALSE,FALSE,en,,"Fox News analysts already reaping the benefits of banning books, I see https://t.co/zFRBULnb0r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15T21:51:37Z,1493704575559348200,1493704575559348228,"Thanks! One funny aspect of this is sometimes a detractor will aggressively approach me in person, expecting me to be whatever media has led them to believe, and has no idea what to do after we start talking &amp;they see how misleading it is. The shock creates space for conversation https://t.co/Cda4TeoZB8",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1493699709851955200,1493699709851955200,,,902,11945,FALSE,FALSE,FALSE,en,,"Thanks! One funny aspect of this is sometimes a detractor will aggressively approach me in person, expecting me to be whatever media has led them to believe, and has no idea what to do after we start talking &amp;they see how misleading it is. The shock creates space for conversation https://t.co/Cda4TeoZB8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15T19:17:10Z,149366570713711e4,1493665707137110017,"RT @NextGenAmerica: .@AOC is right: it's entirely within @POTUS’ power to #CancelStudentDebt and by doing so, it wouldn’t just provide reli…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,573,0,FALSE,FALSE,NA,en,,"RT @NextGenAmerica: .@AOC is right: it's entirely within @POTUS’ power to #CancelStudentDebt and by doing so, it wouldn’t just provide reli…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15T16:48:35Z,1493628315365740500,1493628315365740552,"RT @paulcrider: This is an exquisite summary of ""cancel culture"", by @AOC. https://t.co/QZnXoQWkZ4",FALSE,98,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,3028,0,FALSE,FALSE,FALSE,en,,"RT @paulcrider: This is an exquisite summary of ""cancel culture"", by @AOC. https://t.co/QZnXoQWkZ4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15T03:03:09Z,1493420590258131e3,1493420590258130945,"RT @KumarRaoNYC: Really great interview of @AOC in the New Yorker. 

This quote in particular stood out for me: “All too often, I believe t…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,293,0,FALSE,FALSE,NA,en,,"RT @KumarRaoNYC: Really great interview of @AOC in the New Yorker. 

This quote in particular stood out for me: “All too often, I believe t…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15T03:01:06Z,1493420074404925400,1493420074404925442,"RT @NewYorker: “We’re getting into analysis paralysis, and we don’t have much time,” @AOC told David Remnick. “We should really not take th…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,167,0,FALSE,FALSE,NA,en,,"RT @NewYorker: “We’re getting into analysis paralysis, and we don’t have much time,” @AOC told David Remnick. “We should really not take th…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15T02:53:51Z,1493418250125955e3,1493418250125955078,"RT @MairavZ: YES. @AOC on @marclamonthill and cancel culture, in the New Yorker. https://t.co/HvKPEW6uk0 https://t.co/V3Y4rQQxQh",FALSE,128,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,222,0,FALSE,FALSE,FALSE,en,,"RT @MairavZ: YES. @AOC on @marclamonthill and cancel culture, in the New Yorker. https://t.co/HvKPEW6uk0 https://t.co/V3Y4rQQxQh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-14T03:51:49Z,1493070450041233400,1493070450041233412,@waltshaub It really is there! And it’s thanks to the public pressure and people not letting it go,FALSE,98,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",149306319681459e4,1493063196814589955,830908366377611300,830908366377611266,waltshaub,,,,NA,FALSE,NA,NA,,,63,865,FALSE,FALSE,NA,en,,@waltshaub It really is there! And it’s thanks to the public pressure and people not letting it go,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-14T02:55:07Z,1493056179400028200,1493056179400028166,"Like I said, weirdos https://t.co/jTORwHc4JA",FALSE,20,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1493037575677821e3,1493037575677820928,,,4890,85408,FALSE,FALSE,FALSE,en,,"Like I said, weirdos https://t.co/jTORwHc4JA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-14T02:42:51Z,1493053091414823e3,1493053091414822915,"@unusual_whales @waltshaub Noted potentially why here- basically it’s been very difficult to get the votes to actually pass it, amendments are one process option. But if we can start with all of it *and* get the votes needed to pass it without needing amendments, then great 👍🏽 https://t.co/74EvTE4q0L",FALSE,301,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1493049998245867500,1493049998245867520,1200616796295848e3,1200616796295847936,unusual_whales,,,,NA,TRUE,1493052448658788400,1493052448658788357,,,6,90,FALSE,FALSE,FALSE,en,,"@unusual_whales @waltshaub Noted potentially why here- basically it’s been very difficult to get the votes to actually pass it, amendments are one process option. But if we can start with all of it *and* get the votes needed to pass it without needing amendments, then great 👍🏽 https://t.co/74EvTE4q0L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-14T02:40:17Z,1493052448658788400,1493052448658788357,"@bsdtectr @waltshaub There’s policy, process, &amp; politics. Policy wise you’re right,bill should have it from the start. Process/politics wise we may have a hard time getting the votes/mvmt if it starts broad. If we can, great! If not,amdmnt votes could create the necessary public pressure to get it in",FALSE,305,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1493050159743357e3,1493050159743356928,338164741,338164741,bsdtectr,,,,NA,FALSE,NA,NA,,,8,111,FALSE,FALSE,NA,en,,"@bsdtectr @waltshaub There’s policy, process, &amp; politics. Policy wise you’re right,bill should have it from the start. Process/politics wise we may have a hard time getting the votes/mvmt if it starts broad. If we can, great! If not,amdmnt votes could create the necessary public pressure to get it in",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-14T02:28:23Z,1493049451102957600,1493049451102957570,@waltshaub Remember they all can have spousal amendments added/included though!,FALSE,79,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1493009820747808800,1493009820747808777,830908366377611300,830908366377611266,waltshaub,,,,NA,FALSE,NA,NA,,,117,2265,FALSE,FALSE,NA,en,,@waltshaub Remember they all can have spousal amendments added/included though!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-14T02:25:36Z,1493048753304924200,1493048753304924162,"RT @SenSanders: How does it happen that SoFI, a student loan re-financing company, could spend $625 million to put its name on the LA Rams…",FALSE,139,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,16369,0,FALSE,FALSE,NA,en,,"RT @SenSanders: How does it happen that SoFI, a student loan re-financing company, could spend $625 million to put its name on the LA Rams…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-13T22:43:38Z,1492992889911222300,1492992889911222281,"RT @SenWarren: This is the deal: if you want to be in Congress, then you and your spouse can't own and trade stocks. 

This is something I'…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,1669,0,FALSE,FALSE,NA,en,,"RT @SenWarren: This is the deal: if you want to be in Congress, then you and your spouse can't own and trade stocks. 

This is something I'…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-13T20:04:45Z,1492952906424885200,1492952906424885256,"RT @GregCasar: A better Texas is possible. If we fight for it, if we organize for it.

Watch our #ATX rally 👉🏽 https://t.co/8WTmjLpAY3

Chi…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,127,0,FALSE,FALSE,FALSE,en,,"RT @GregCasar: A better Texas is possible. If we fight for it, if we organize for it.

Watch our #ATX rally 👉🏽 https://t.co/8WTmjLpAY3

Chi…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-13T18:56:22Z,1492935698156036e3,1492935698156036104,Ted Cruz could never https://t.co/lGAO45uuy2,FALSE,20,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,3874,66186,FALSE,FALSE,FALSE,en,,Ted Cruz could never https://t.co/lGAO45uuy2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-13T18:27:03Z,1492928320790536200,1492928320790536201,"RT @JamesThompsonKS: Whether it was here in Kansas for me in 2018, or Missouri for @CoriBush, or now in Texas for @JCisnerosTX and @GregCas…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1492585319870472200,1492585319870472198,,,260,0,FALSE,FALSE,NA,en,,"RT @JamesThompsonKS: Whether it was here in Kansas for me in 2018, or Missouri for @CoriBush, or now in Texas for @JCisnerosTX and @GregCas…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-13T00:32:10Z,1492657817010032600,1492657817010032640,Change happens one conversation at a time. https://t.co/r5UMCelVSW,FALSE,42,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1492637120225333200,1492637120225333248,,,706,7485,FALSE,FALSE,FALSE,en,,Change happens one conversation at a time. https://t.co/r5UMCelVSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-13T00:28:03Z,1492656783051182e3,1492656783051182081,"@cosmosbaby @waltshaub We actually pay into our health insurance (which we get off the ACA exchange) and aren’t allowed to write off any work expenses - which include a required 2nd residence.

A lot of false rumors circulate about Congressional “perks” but I’m happy to clarify what they actually are",FALSE,301,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,3,43,FALSE,FALSE,NA,en,,"@cosmosbaby @waltshaub We actually pay into our health insurance (which we get off the ACA exchange) and aren’t allowed to write off any work expenses - which include a required 2nd residence.

A lot of false rumors circulate about Congressional “perks” but I’m happy to clarify what they actually are",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
